Categoria,Cultivar,Quantidade (KG),Total_Categoria,Ano
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1977
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1977
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1977
TINTAS_TOTAL,,0.0,295012354.0,1978
TINTAS,Bacarina,0.0,0.0,1978
TINTAS,Bailey,0.0,0.0,1978
TINTAS,Bordo,22247163.0,0.0,1978
TINTAS,Bourdin (S),0.0,0.0,1978
TINTAS,BRS Carmen,0.0,0.0,1978
TINTAS,BRS Cora,0.0,0.0,1978
TINTAS,BRS Magna,0.0,0.0,1978
TINTAS,BRS Margot,0.0,0.0,1978
TINTAS,BRS Morena,0.0,0.0,1978
TINTAS,BRS Núbia,0.0,0.0,1978
TINTAS,BRS Rúbea,0.0,0.0,1978
TINTAS,BRS Violeta,0.0,0.0,1978
TINTAS,BRS Vitória,0.0,0.0,1978
TINTAS,Champagnon (Champanheta),0.0,0.0,1978
TINTAS,Coleções,0.0,0.0,1978
TINTAS,Concord,8520060.0,0.0,1978
TINTAS,Concord clone 30,0.0,0.0,1978
TINTAS,Couderc,4406881.0,0.0,1978
TINTAS,Cynthiana(1),491780.0,0.0,1978
TINTAS,Herbemont,46594020.0,0.0,1978
TINTAS,IAC 138022,0.0,0.0,1978
TINTAS,Isabel,202315021.0,0.0,1978
TINTAS,Isabel Precoce,0.0,0.0,1978
TINTAS,Jacquez,578872.0,0.0,1978
TINTAS,Kyoko,0.0,0.0,1978
TINTAS,Landot,44974.0,0.0,1978
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1978
TINTAS,Oberlin,13670.0,0.0,1978
TINTAS,Othello,59623.0,0.0,1978
TINTAS,Paco,0.0,0.0,1978
TINTAS,Patricia,0.0,0.0,1978
TINTAS,Seibel,9740290.0,0.0,1978
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1978
TINTAS,Seyve Willard (Tinta),0.0,0.0,1978
TINTAS,Vênus,0.0,0.0,1978
BRANCAS E ROSADAS_TOTAL,,0.0,3780127.0,1978
BRANCAS E ROSADAS,Baco,0.0,0.0,1978
BRANCAS E ROSADAS,Bokay,0.0,0.0,1978
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1978
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1978
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1978
BRANCAS E ROSADAS,Couderc 13,0.0,0.0,1978
BRANCAS E ROSADAS,Delaware,0.0,0.0,1978
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1978
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1978
BRANCAS E ROSADAS,Goethe,347450.0,0.0,1978
BRANCAS E ROSADAS,IAC,0.0,0.0,1978
BRANCAS E ROSADAS,Juliana,0.0,0.0,1978
BRANCAS E ROSADAS,Martha,10749.0,0.0,1978
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1978
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1978
BRANCAS E ROSADAS,Niagara,3239522.0,0.0,1978
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1978
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1978
BRANCAS E ROSADAS,Poloske,0.0,0.0,1978
BRANCAS E ROSADAS,Seleções,0.0,0.0,1978
BRANCAS E ROSADAS,Seyve Villard,182406.0,0.0,1978
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1978
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1978
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1978
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1978
TINTAS_TOTAL,,0.0,301385687.0,1979
TINTAS,Bacarina,29525.0,0.0,1979
TINTAS,Bailey,0.0,0.0,1979
TINTAS,Bordo,20061699.0,0.0,1979
TINTAS,Bourdin (S),0.0,0.0,1979
TINTAS,BRS Carmen,0.0,0.0,1979
TINTAS,BRS Cora,0.0,0.0,1979
TINTAS,BRS Magna,0.0,0.0,1979
TINTAS,BRS Margot,0.0,0.0,1979
TINTAS,BRS Morena,0.0,0.0,1979
TINTAS,BRS Núbia,0.0,0.0,1979
TINTAS,BRS Rúbea,0.0,0.0,1979
TINTAS,BRS Violeta,0.0,0.0,1979
TINTAS,BRS Vitória,0.0,0.0,1979
TINTAS,Champagnon (Champanheta),0.0,0.0,1979
TINTAS,Coleções,0.0,0.0,1979
TINTAS,Concord,9016712.0,0.0,1979
TINTAS,Concord clone 30,0.0,0.0,1979
TINTAS,Couderc,5113513.0,0.0,1979
TINTAS,Cynthiana(1),414158.0,0.0,1979
TINTAS,Herbemont,60116742.0,0.0,1979
TINTAS,IAC 138022,0.0,0.0,1979
TINTAS,Isabel,195149198.0,0.0,1979
TINTAS,Isabel Precoce,0.0,0.0,1979
TINTAS,Jacquez,657846.0,0.0,1979
TINTAS,Kyoko,0.0,0.0,1979
TINTAS,Landot,39884.0,0.0,1979
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1979
TINTAS,Oberlin,6207.0,0.0,1979
TINTAS,Othello,3638.0,0.0,1979
TINTAS,Paco,0.0,0.0,1979
TINTAS,Patricia,0.0,0.0,1979
TINTAS,Seibel,10776565.0,0.0,1979
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1979
TINTAS,Seyve Willard (Tinta),0.0,0.0,1979
TINTAS,Vênus,0.0,0.0,1979
BRANCAS E ROSADAS_TOTAL,,0.0,4786127.0,1979
BRANCAS E ROSADAS,Baco,0.0,0.0,1979
BRANCAS E ROSADAS,Bokay,0.0,0.0,1979
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1979
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1979
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1979
BRANCAS E ROSADAS,Couderc 13,0.0,0.0,1979
BRANCAS E ROSADAS,Delaware,19359.0,0.0,1979
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1979
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1979
BRANCAS E ROSADAS,Goethe,70345.0,0.0,1979
BRANCAS E ROSADAS,IAC,0.0,0.0,1979
BRANCAS E ROSADAS,Juliana,0.0,0.0,1979
BRANCAS E ROSADAS,Martha,7396.0,0.0,1979
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1979
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1979
BRANCAS E ROSADAS,Niagara,3589475.0,0.0,1979
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1979
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1979
BRANCAS E ROSADAS,Poloske,0.0,0.0,1979
BRANCAS E ROSADAS,Seleções,0.0,0.0,1979
BRANCAS E ROSADAS,Seyve Villard,1099552.0,0.0,1979
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1979
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1979
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1979
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1979
TINTAS_TOTAL,,0.0,196759139.0,1980
TINTAS,Bacarina,37404.0,0.0,1980
TINTAS,Bailey,0.0,0.0,1980
TINTAS,Bordo,16495642.0,0.0,1980
TINTAS,Bourdin (S),0.0,0.0,1980
TINTAS,BRS Carmen,0.0,0.0,1980
TINTAS,BRS Cora,0.0,0.0,1980
TINTAS,BRS Magna,0.0,0.0,1980
TINTAS,BRS Margot,0.0,0.0,1980
TINTAS,BRS Morena,0.0,0.0,1980
TINTAS,BRS Núbia,0.0,0.0,1980
TINTAS,BRS Rúbea,0.0,0.0,1980
TINTAS,BRS Violeta,0.0,0.0,1980
TINTAS,BRS Vitória,0.0,0.0,1980
TINTAS,Champagnon (Champanheta),0.0,0.0,1980
TINTAS,Coleções,0.0,0.0,1980
TINTAS,Concord,5640991.0,0.0,1980
TINTAS,Concord clone 30,0.0,0.0,1980
TINTAS,Couderc,4431263.0,0.0,1980
TINTAS,Cynthiana(1),285705.0,0.0,1980
TINTAS,Herbemont,31377059.0,0.0,1980
TINTAS,IAC 138022,0.0,0.0,1980
TINTAS,Isabel,129236559.0,0.0,1980
TINTAS,Isabel Precoce,0.0,0.0,1980
TINTAS,Jacquez,422025.0,0.0,1980
TINTAS,Kyoko,0.0,0.0,1980
TINTAS,Landot,36680.0,0.0,1980
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1980
TINTAS,Oberlin,1042.0,0.0,1980
TINTAS,Othello,37273.0,0.0,1980
TINTAS,Paco,0.0,0.0,1980
TINTAS,Patricia,0.0,0.0,1980
TINTAS,Seibel,8757496.0,0.0,1980
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1980
TINTAS,Seyve Willard (Tinta),0.0,0.0,1980
TINTAS,Vênus,0.0,0.0,1980
BRANCAS E ROSADAS_TOTAL,,0.0,4360271.0,1980
BRANCAS E ROSADAS,Baco,0.0,0.0,1980
BRANCAS E ROSADAS,Bokay,0.0,0.0,1980
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1980
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1980
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1980
BRANCAS E ROSADAS,Couderc 13,0.0,0.0,1980
BRANCAS E ROSADAS,Delaware,18249.0,0.0,1980
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1980
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1980
BRANCAS E ROSADAS,Goethe,16057.0,0.0,1980
BRANCAS E ROSADAS,IAC,0.0,0.0,1980
BRANCAS E ROSADAS,Juliana,0.0,0.0,1980
BRANCAS E ROSADAS,Martha,980.0,0.0,1980
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1980
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1980
BRANCAS E ROSADAS,Niagara,4030127.0,0.0,1980
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1980
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1980
BRANCAS E ROSADAS,Poloske,0.0,0.0,1980
BRANCAS E ROSADAS,Seleções,0.0,0.0,1980
BRANCAS E ROSADAS,Seyve Villard,294858.0,0.0,1980
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1980
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1980
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1980
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1980
TINTAS_TOTAL,,0.0,290765867.0,1981
TINTAS,Bacarina,37893.0,0.0,1981
TINTAS,Bailey,0.0,0.0,1981
TINTAS,Bordo,20525530.0,0.0,1981
TINTAS,Bourdin (S),0.0,0.0,1981
TINTAS,BRS Carmen,0.0,0.0,1981
TINTAS,BRS Cora,0.0,0.0,1981
TINTAS,BRS Magna,0.0,0.0,1981
TINTAS,BRS Margot,0.0,0.0,1981
TINTAS,BRS Morena,0.0,0.0,1981
TINTAS,BRS Núbia,0.0,0.0,1981
TINTAS,BRS Rúbea,0.0,0.0,1981
TINTAS,BRS Violeta,0.0,0.0,1981
TINTAS,BRS Vitória,0.0,0.0,1981
TINTAS,Champagnon (Champanheta),0.0,0.0,1981
TINTAS,Coleções,0.0,0.0,1981
TINTAS,Concord,10751352.0,0.0,1981
TINTAS,Concord clone 30,0.0,0.0,1981
TINTAS,Couderc,4779453.0,0.0,1981
TINTAS,Cynthiana(1),388118.0,0.0,1981
TINTAS,Herbemont,48717399.0,0.0,1981
TINTAS,IAC 138022,0.0,0.0,1981
TINTAS,Isabel,191757135.0,0.0,1981
TINTAS,Isabel Precoce,0.0,0.0,1981
TINTAS,Jacquez,553100.0,0.0,1981
TINTAS,Kyoko,0.0,0.0,1981
TINTAS,Landot,38773.0,0.0,1981
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1981
TINTAS,Oberlin,3428.0,0.0,1981
TINTAS,Othello,25750.0,0.0,1981
TINTAS,Paco,0.0,0.0,1981
TINTAS,Patricia,0.0,0.0,1981
TINTAS,Seibel,13187936.0,0.0,1981
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1981
TINTAS,Seyve Willard (Tinta),0.0,0.0,1981
TINTAS,Vênus,0.0,0.0,1981
BRANCAS E ROSADAS_TOTAL,,0.0,7412211.0,1981
BRANCAS E ROSADAS,Baco,0.0,0.0,1981
BRANCAS E ROSADAS,Bokay,0.0,0.0,1981
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1981
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1981
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1981
BRANCAS E ROSADAS,Couderc 13,0.0,0.0,1981
BRANCAS E ROSADAS,Delaware,4630.0,0.0,1981
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1981
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1981
BRANCAS E ROSADAS,Goethe,72134.0,0.0,1981
BRANCAS E ROSADAS,IAC,0.0,0.0,1981
BRANCAS E ROSADAS,Juliana,0.0,0.0,1981
BRANCAS E ROSADAS,Martha,1041.0,0.0,1981
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1981
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1981
BRANCAS E ROSADAS,Niagara,6714199.0,0.0,1981
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1981
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1981
BRANCAS E ROSADAS,Poloske,0.0,0.0,1981
BRANCAS E ROSADAS,Seleções,0.0,0.0,1981
BRANCAS E ROSADAS,Seyve Villard,620207.0,0.0,1981
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1981
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1981
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1981
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1981
TINTAS_TOTAL,,0.0,341083460.0,1982
TINTAS,Bacarina,0.0,0.0,1982
TINTAS,Bailey,0.0,0.0,1982
TINTAS,Bordo,26385123.0,0.0,1982
TINTAS,Bourdin (S),0.0,0.0,1982
TINTAS,BRS Carmen,0.0,0.0,1982
TINTAS,BRS Cora,0.0,0.0,1982
TINTAS,BRS Magna,0.0,0.0,1982
TINTAS,BRS Margot,0.0,0.0,1982
TINTAS,BRS Morena,0.0,0.0,1982
TINTAS,BRS Núbia,0.0,0.0,1982
TINTAS,BRS Rúbea,0.0,0.0,1982
TINTAS,BRS Violeta,0.0,0.0,1982
TINTAS,BRS Vitória,0.0,0.0,1982
TINTAS,Champagnon (Champanheta),0.0,0.0,1982
TINTAS,Coleções,0.0,0.0,1982
TINTAS,Concord,11470646.0,0.0,1982
TINTAS,Concord clone 30,0.0,0.0,1982
TINTAS,Couderc,6234132.0,0.0,1982
TINTAS,Cynthiana(1),400575.0,0.0,1982
TINTAS,Herbemont,48220049.0,0.0,1982
TINTAS,IAC 138022,0.0,0.0,1982
TINTAS,Isabel,237185186.0,0.0,1982
TINTAS,Isabel Precoce,0.0,0.0,1982
TINTAS,Jacquez,796363.0,0.0,1982
TINTAS,Kyoko,0.0,0.0,1982
TINTAS,Landot,30617.0,0.0,1982
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1982
TINTAS,Oberlin,5723.0,0.0,1982
TINTAS,Othello,37730.0,0.0,1982
TINTAS,Paco,0.0,0.0,1982
TINTAS,Patricia,0.0,0.0,1982
TINTAS,Seibel,10317316.0,0.0,1982
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1982
TINTAS,Seyve Willard (Tinta),0.0,0.0,1982
TINTAS,Vênus,0.0,0.0,1982
BRANCAS E ROSADAS_TOTAL,,0.0,13716818.0,1982
BRANCAS E ROSADAS,Baco,319.0,0.0,1982
BRANCAS E ROSADAS,Bokay,0.0,0.0,1982
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1982
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1982
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1982
BRANCAS E ROSADAS,Couderc 13,0.0,0.0,1982
BRANCAS E ROSADAS,Delaware,23875.0,0.0,1982
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1982
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1982
BRANCAS E ROSADAS,Goethe,68360.0,0.0,1982
BRANCAS E ROSADAS,IAC,0.0,0.0,1982
BRANCAS E ROSADAS,Juliana,0.0,0.0,1982
BRANCAS E ROSADAS,Martha,3567.0,0.0,1982
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1982
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1982
BRANCAS E ROSADAS,Niagara,9863766.0,0.0,1982
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1982
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1982
BRANCAS E ROSADAS,Poloske,0.0,0.0,1982
BRANCAS E ROSADAS,Seleções,0.0,0.0,1982
BRANCAS E ROSADAS,Seyve Villard,3756931.0,0.0,1982
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1982
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1982
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1982
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1982
TINTAS_TOTAL,,0.0,170165573.0,1983
TINTAS,Bacarina,46640.0,0.0,1983
TINTAS,Bailey,0.0,0.0,1983
TINTAS,Bordo,14872674.0,0.0,1983
TINTAS,Bourdin (S),0.0,0.0,1983
TINTAS,BRS Carmen,0.0,0.0,1983
TINTAS,BRS Cora,0.0,0.0,1983
TINTAS,BRS Magna,0.0,0.0,1983
TINTAS,BRS Margot,0.0,0.0,1983
TINTAS,BRS Morena,0.0,0.0,1983
TINTAS,BRS Núbia,0.0,0.0,1983
TINTAS,BRS Rúbea,0.0,0.0,1983
TINTAS,BRS Violeta,0.0,0.0,1983
TINTAS,BRS Vitória,0.0,0.0,1983
TINTAS,Champagnon (Champanheta),0.0,0.0,1983
TINTAS,Coleções,0.0,0.0,1983
TINTAS,Concord,6864134.0,0.0,1983
TINTAS,Concord clone 30,0.0,0.0,1983
TINTAS,Couderc,4643069.0,0.0,1983
TINTAS,Cynthiana(1),172523.0,0.0,1983
TINTAS,Herbemont,26085982.0,0.0,1983
TINTAS,IAC 138022,0.0,0.0,1983
TINTAS,Isabel,108170744.0,0.0,1983
TINTAS,Isabel Precoce,0.0,0.0,1983
TINTAS,Jacquez,427037.0,0.0,1983
TINTAS,Kyoko,0.0,0.0,1983
TINTAS,Landot,10195.0,0.0,1983
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1983
TINTAS,Oberlin,767.0,0.0,1983
TINTAS,Othello,10513.0,0.0,1983
TINTAS,Paco,0.0,0.0,1983
TINTAS,Patricia,0.0,0.0,1983
TINTAS,Seibel,8861295.0,0.0,1983
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1983
TINTAS,Seyve Willard (Tinta),0.0,0.0,1983
TINTAS,Vênus,0.0,0.0,1983
BRANCAS E ROSADAS_TOTAL,,0.0,9046967.0,1983
BRANCAS E ROSADAS,Baco,0.0,0.0,1983
BRANCAS E ROSADAS,Bokay,0.0,0.0,1983
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1983
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1983
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1983
BRANCAS E ROSADAS,Couderc 13,322338.0,0.0,1983
BRANCAS E ROSADAS,Delaware,0.0,0.0,1983
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1983
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1983
BRANCAS E ROSADAS,Goethe,130894.0,0.0,1983
BRANCAS E ROSADAS,IAC,0.0,0.0,1983
BRANCAS E ROSADAS,Juliana,0.0,0.0,1983
BRANCAS E ROSADAS,Martha,1920.0,0.0,1983
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1983
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1983
BRANCAS E ROSADAS,Niagara,4496756.0,0.0,1983
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1983
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1983
BRANCAS E ROSADAS,Poloske,0.0,0.0,1983
BRANCAS E ROSADAS,Seleções,0.0,0.0,1983
BRANCAS E ROSADAS,Seyve Villard,4095059.0,0.0,1983
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1983
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1983
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1983
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1983
TINTAS_TOTAL,,0.0,261019229.0,1984
TINTAS,Bacarina,46767.0,0.0,1984
TINTAS,Bailey,0.0,0.0,1984
TINTAS,Bordo,22146292.0,0.0,1984
TINTAS,Bourdin (S),0.0,0.0,1984
TINTAS,BRS Carmen,0.0,0.0,1984
TINTAS,BRS Cora,0.0,0.0,1984
TINTAS,BRS Magna,0.0,0.0,1984
TINTAS,BRS Margot,0.0,0.0,1984
TINTAS,BRS Morena,0.0,0.0,1984
TINTAS,BRS Núbia,0.0,0.0,1984
TINTAS,BRS Rúbea,0.0,0.0,1984
TINTAS,BRS Violeta,0.0,0.0,1984
TINTAS,BRS Vitória,0.0,0.0,1984
TINTAS,Champagnon (Champanheta),0.0,0.0,1984
TINTAS,Coleções,0.0,0.0,1984
TINTAS,Concord,8550370.0,0.0,1984
TINTAS,Concord clone 30,0.0,0.0,1984
TINTAS,Couderc,5544207.0,0.0,1984
TINTAS,Cynthiana(1),553285.0,0.0,1984
TINTAS,Herbemont,44313715.0,0.0,1984
TINTAS,IAC 138022,0.0,0.0,1984
TINTAS,Isabel,166802020.0,0.0,1984
TINTAS,Isabel Precoce,0.0,0.0,1984
TINTAS,Jacquez,807228.0,0.0,1984
TINTAS,Kyoko,0.0,0.0,1984
TINTAS,Landot,8774.0,0.0,1984
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1984
TINTAS,Oberlin,0.0,0.0,1984
TINTAS,Othello,0.0,0.0,1984
TINTAS,Paco,0.0,0.0,1984
TINTAS,Patricia,0.0,0.0,1984
TINTAS,Seibel,12246571.0,0.0,1984
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1984
TINTAS,Seyve Willard (Tinta),0.0,0.0,1984
TINTAS,Vênus,0.0,0.0,1984
BRANCAS E ROSADAS_TOTAL,,0.0,14368810.0,1984
BRANCAS E ROSADAS,Baco,0.0,0.0,1984
BRANCAS E ROSADAS,Bokay,0.0,0.0,1984
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1984
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1984
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1984
BRANCAS E ROSADAS,Couderc 13,589380.0,0.0,1984
BRANCAS E ROSADAS,Delaware,0.0,0.0,1984
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1984
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1984
BRANCAS E ROSADAS,Goethe,169402.0,0.0,1984
BRANCAS E ROSADAS,IAC,0.0,0.0,1984
BRANCAS E ROSADAS,Juliana,0.0,0.0,1984
BRANCAS E ROSADAS,Martha,16321.0,0.0,1984
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1984
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1984
BRANCAS E ROSADAS,Niagara,8308736.0,0.0,1984
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1984
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1984
BRANCAS E ROSADAS,Poloske,0.0,0.0,1984
BRANCAS E ROSADAS,Seleções,0.0,0.0,1984
BRANCAS E ROSADAS,Seyve Villard,5284971.0,0.0,1984
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1984
BRANCAS E ROSADAS,Seyve Villard 12375,0.0,0.0,1984
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1984
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1984
TINTAS_TOTAL,,0.0,385216611.0,1985
TINTAS,Bacarina,55878.0,0.0,1985
TINTAS,Bailey,0.0,0.0,1985
TINTAS,Bordo,36787283.0,0.0,1985
TINTAS,Bourdin (S),0.0,0.0,1985
TINTAS,BRS Carmen,0.0,0.0,1985
TINTAS,BRS Cora,0.0,0.0,1985
TINTAS,BRS Magna,0.0,0.0,1985
TINTAS,BRS Margot,0.0,0.0,1985
TINTAS,BRS Morena,0.0,0.0,1985
TINTAS,BRS Núbia,0.0,0.0,1985
TINTAS,BRS Rúbea,0.0,0.0,1985
TINTAS,BRS Violeta,0.0,0.0,1985
TINTAS,BRS Vitória,0.0,0.0,1985
TINTAS,Champagnon (Champanheta),0.0,0.0,1985
TINTAS,Coleções,0.0,0.0,1985
TINTAS,Concord,17270192.0,0.0,1985
TINTAS,Concord clone 30,0.0,0.0,1985
TINTAS,Couderc,7341937.0,0.0,1985
TINTAS,Cynthiana(1),467677.0,0.0,1985
TINTAS,Herbemont,47677634.0,0.0,1985
TINTAS,IAC 138022,0.0,0.0,1985
TINTAS,Isabel,261311720.0,0.0,1985
TINTAS,Isabel Precoce,0.0,0.0,1985
TINTAS,Jacquez,883337.0,0.0,1985
TINTAS,Kyoko,0.0,0.0,1985
TINTAS,Landot,21485.0,0.0,1985
TINTAS,Mistura de uvas americanas tinto,0.0,0.0,1985
TINTAS,Oberlin,177.0,0.0,1985
TINTAS,Othello,4862.0,0.0,1985
TINTAS,Paco,0.0,0.0,1985
TINTAS,Patricia,0.0,0.0,1985
TINTAS,Seibel,13394429.0,0.0,1985
TINTAS,Seibel 2 (seibeleto),0.0,0.0,1985
TINTAS,Seyve Willard (Tinta),0.0,0.0,1985
TINTAS,Vênus,0.0,0.0,1985
BRANCAS E ROSADAS_TOTAL,,0.0,21256077.0,1985
BRANCAS E ROSADAS,Baco,1688.0,0.0,1985
BRANCAS E ROSADAS,Bokay,0.0,0.0,1985
BRANCAS E ROSADAS,BRS Bibiana,0.0,0.0,1985
BRANCAS E ROSADAS,BRS Clara,0.0,0.0,1985
BRANCAS E ROSADAS,BRS Lorena,0.0,0.0,1985
BRANCAS E ROSADAS,Couderc 13,906354.0,0.0,1985
BRANCAS E ROSADAS,Delaware,0.0,0.0,1985
BRANCAS E ROSADAS,Dona Zillá,0.0,0.0,1985
BRANCAS E ROSADAS,Dut Chess,0.0,0.0,1985
BRANCAS E ROSADAS,Goethe,301062.0,0.0,1985
BRANCAS E ROSADAS,IAC,0.0,0.0,1985
BRANCAS E ROSADAS,Juliana,0.0,0.0,1985
BRANCAS E ROSADAS,Martha,9096.0,0.0,1985
BRANCAS E ROSADAS,Mistura de uvas americanas,0.0,0.0,1985
BRANCAS E ROSADAS,Moscato Embrapa,0.0,0.0,1985
BRANCAS E ROSADAS,Niagara,14685699.0,0.0,1985
BRANCAS E ROSADAS,Niagara Branca,0.0,0.0,1985
BRANCAS E ROSADAS,Niagara Rosada,0.0,0.0,1985
BRANCAS E ROSADAS,Poloske,0.0,0.0,1985
BRANCAS E ROSADAS,Seleções,0.0,0.0,1985
BRANCAS E ROSADAS,Seyve Villard,5234899.0,0.0,1985
BRANCAS E ROSADAS,Seyve Villard 5276,0.0,0.0,1985
BRANCAS E ROSADAS,Seyve Villard 12375,117279.0,0.0,1985
BRANCAS E ROSADAS,Tardia de Caxias,0.0,0.0,1985
BRANCAS E ROSADAS,Outras(2),0.0,0.0,1985
